,Seed,Learning Rate,Batch Size,Val CE,Val Accuracy,Val F1,Test CE,Test Accuracy,Test F1,Fine Tuning Time(m),Test Labeling Time(m),classification_report
0,78516,0.0001,8,3.565132448486253,0.8373641437383726,0.8728074408829336,4.338693902227614,0.8457473481195757,0.8864891841142271,4.086334768931071,0.055833335717519125,"              precision    recall  f1-score   support

         LOC     0.1090    0.6578    0.1870       301
         ORG     0.1458    0.4973    0.2255       553
         PER     0.6397    0.5486    0.5907       288

   micro avg     0.1597    0.5525    0.2478      1142
   macro avg     0.2982    0.5679    0.3344      1142
weighted avg     0.2606    0.5525    0.3074      1142
"
0,78516,1e-05,32,5.79657890017216,0.9747380789190248,0.9762146559930062,7.5737169783781555,0.9693731918997107,0.9723222442995039,5.7829990029335026,0.04656373659769694,"              precision    recall  f1-score   support

         LOC     0.6136    0.8704    0.7198       301
         ORG     0.5395    0.8770    0.6680       553
         PER     0.8889    0.9167    0.9026       288

   micro avg     0.6229    0.8853    0.7313      1142
   macro avg     0.6807    0.8880    0.7635      1142
weighted avg     0.6471    0.8853    0.7408      1142
"
0,78516,1e-05,16,2.1442301961091847,0.9666111818270832,0.9690470857051889,3.050167705370661,0.955718418514947,0.9615342462711938,4.059282982349396,0.04980217218399048,"              precision    recall  f1-score   support

         LOC     0.5558    0.8272    0.6649       301
         ORG     0.4258    0.7993    0.5556       553
         PER     0.8411    0.9375    0.8867       288

   micro avg     0.5318    0.8415    0.6517      1142
   macro avg     0.6076    0.8547    0.7024      1142
weighted avg     0.5648    0.8415    0.6679      1142
"
0,78516,1e-05,8,1.8327020889184638,0.9730735337315186,0.9746850053184423,2.949386711384135,0.9682545805207329,0.9711172248341146,5.5613224903742475,0.05299235582351684,"              precision    recall  f1-score   support

         LOC     0.6006    0.7043    0.6483       301
         ORG     0.4901    0.8499    0.6217       553
         PER     0.9078    0.9236    0.9157       288

   micro avg     0.5907    0.8301    0.6902      1142
   macro avg     0.6662    0.8259    0.7286      1142
weighted avg     0.6246    0.8301    0.7028      1142
"
0,78516,1e-06,32,5.323565544990393,0.9351806521100559,0.9434933114247963,7.3076293187982895,0.9393635486981677,0.9489658832190911,9.339363090197246,0.046421567598978676,"              precision    recall  f1-score   support

         LOC     0.3357    0.8007    0.4730       301
         ORG     0.3828    0.8065    0.5192       553
         PER     0.7644    0.9236    0.8365       288

   micro avg     0.4272    0.8345    0.5651      1142
   macro avg     0.4943    0.8436    0.6096      1142
weighted avg     0.4666    0.8345    0.5870      1142
"
0,78516,1e-06,16,2.216100862536293,0.9556447664741017,0.9596391633544995,3.5157002902534953,0.9530568948891032,0.9593736841377645,10.077029434839885,0.050171236197153725,"              precision    recall  f1-score   support

         LOC     0.4961    0.8472    0.6258       301
         ORG     0.4156    0.7975    0.5465       553
         PER     0.8255    0.9201    0.8703       288

   micro avg     0.5069    0.8415    0.6327      1142
   macro avg     0.5791    0.8549    0.6808      1142
weighted avg     0.5402    0.8415    0.6490      1142
"
0,78516,1e-06,8,1.079584391458946,0.9616175462645647,0.9645907062894238,1.666577969353508,0.9564513018322083,0.9619149472602634,10.647478691736858,0.053210492928822836,"              precision    recall  f1-score   support

         LOC     0.5288    0.8538    0.6531       301
         ORG     0.4201    0.8029    0.5516       553
         PER     0.8142    0.9132    0.8609       288

   micro avg     0.5166    0.8441    0.6410      1142
   macro avg     0.5877    0.8566    0.6885      1142
weighted avg     0.5481    0.8441    0.6563      1142
"
0,944601,0.0001,32,5.827887923671649,0.9685694702829727,0.9711137948675167,9.119983427664813,0.9590356798457088,0.9640937333159946,3.973310164610545,0.04683988094329834,"              precision    recall  f1-score   support

         LOC     0.6373    0.7940    0.7071       301
         ORG     0.4473    0.8825    0.5937       553
         PER     0.8539    0.9132    0.8826       288

   micro avg     0.5581    0.8669    0.6790      1142
   macro avg     0.6462    0.8632    0.7278      1142
weighted avg     0.5999    0.8669    0.6964      1142
"
0,944601,0.0001,16,4.112075200447669,0.9443846078527367,0.950801838942219,4.553233476465239,0.9399421407907426,0.9505797552115467,3.2728577057520547,0.0510421355565389,"              precision    recall  f1-score   support

         LOC     0.6128    0.6678    0.6391       301
         ORG     0.3517    0.7269    0.4741       553
         PER     0.6734    0.9306    0.7813       288

   micro avg     0.4660    0.7627    0.5785      1142
   macro avg     0.5460    0.7751    0.6315      1142
weighted avg     0.5016    0.7627    0.5951      1142
"
0,944601,0.0001,8,3.6025477899055853,0.9506511309115833,0.9559120480598762,3.4609937252925227,0.9368177434908389,0.9475189597655678,6.598713751633962,0.05286176204681396,"              precision    recall  f1-score   support

         LOC     0.5493    0.7409    0.6308       301
         ORG     0.2974    0.7794    0.4306       553
         PER     0.6853    0.8924    0.7753       288

   micro avg     0.4085    0.7977    0.5403      1142
   macro avg     0.5107    0.8042    0.6122      1142
weighted avg     0.4616    0.7977    0.5703      1142
"
0,944601,1e-05,32,6.6770805938599205,0.9781650837168315,0.979289274571279,9.74562685454593,0.9743105110896818,0.976125576047776,6.495062613487244,0.04650117953618368,"              precision    recall  f1-score   support

         LOC     0.6070    0.8671    0.7141       301
         ORG     0.6103    0.8608    0.7142       553
         PER     0.8677    0.9340    0.8997       288

   micro avg     0.6618    0.8809    0.7558      1142
   macro avg     0.6950    0.8873    0.7760      1142
weighted avg     0.6743    0.8809    0.7609      1142
"
0,944601,1e-05,16,1.9649132942924132,0.9776755116028591,0.9788527206729685,4.444520613206002,0.9701832208293153,0.9730762780593767,6.630506801605224,0.048956831296284996,"              precision    recall  f1-score   support

         LOC     0.6788    0.8704    0.7627       301
         ORG     0.5297    0.8698    0.6585       553
         PER     0.9140    0.8854    0.8995       288

   micro avg     0.6345    0.8739    0.7352      1142
   macro avg     0.7075    0.8752    0.7736      1142
weighted avg     0.6659    0.8739    0.7467      1142
"
0,944601,1e-05,8,1.203263259675427,0.9759130519925585,0.9773714007951403,2.4220368251014777,0.9659787849566056,0.9698268747643792,8.47156358162562,0.052230064074198404,"              precision    recall  f1-score   support

         LOC     0.7091    0.8505    0.7734       301
         ORG     0.5026    0.8807    0.6399       553
         PER     0.9170    0.9201    0.9185       288

   micro avg     0.6226    0.8827    0.7302      1142
   macro avg     0.7096    0.8838    0.7773      1142
weighted avg     0.6615    0.8827    0.7454      1142
"
0,944601,1e-06,32,4.901442561012048,0.9449720943895036,0.9511074449104276,7.1531521046862885,0.9438379942140791,0.952682108996154,9.743943401177724,0.04560732444127401,"              precision    recall  f1-score   support

         LOC     0.5000    0.8538    0.6307       301
         ORG     0.3557    0.7776    0.4881       553
         PER     0.8282    0.9375    0.8795       288

   micro avg     0.4671    0.8380    0.5998      1142
   macro avg     0.5613    0.8563    0.6661      1142
weighted avg     0.5129    0.8380    0.6244      1142
"
0,944601,1e-06,16,2.430166415297068,0.947713698227749,0.9533134148448068,3.4072934414040956,0.9476181292189007,0.955163496752661,8.512786813577016,0.04887667496999105,"              precision    recall  f1-score   support

         LOC     0.4178    0.8439    0.5589       301
         ORG     0.4048    0.7957    0.5366       553
         PER     0.8000    0.9444    0.8662       288

   micro avg     0.4747    0.8459    0.6081      1142
   macro avg     0.5408    0.8613    0.6539      1142
weighted avg     0.5079    0.8459    0.6256      1142
"
0,944601,1e-06,8,1.5800863675334875,0.958386370312347,0.9618177187134506,1.8161925445345264,0.955602700096432,0.9612547591284919,9.998381753762564,0.05185156265894572,"              precision    recall  f1-score   support

         LOC     0.5263    0.8638    0.6541       301
         ORG     0.4185    0.7758    0.5437       553
         PER     0.8165    0.9271    0.8683       288

   micro avg     0.5179    0.8371    0.6399      1142
   macro avg     0.5871    0.8555    0.6887      1142
weighted avg     0.5473    0.8371    0.6547      1142
"
